id,tested_positive
158,24.613485
159,24.829584
160,7.7378798
161,8.24145
162,26.9472
163,32.622707
164,7.8664236
165,15.299761
166,20.108511
167,13.479149
168,7.246681
169,14.045426
170,28.819681
171,22.205484
172,27.210026
173,12.108855
174,31.854092
175,7.5797057
176,15.301575
177,5.8539724
178,12.715648
179,15.211389
180,30.537487
181,45.25152
182,18.012167
183,11.398215
184,9.082102
185,14.284258
186,7.182196
187,25.294596
188,7.9954267
189,16.140226
190,18.375034
191,13.600829
192,15.627515
193,11.952851
194,9.144532
195,16.872797
196,6.2829366
197,13.339926
198,13.29311
199,20.852839
200,22.117184
201,36.58258
202,13.04276
203,28.517958
204,14.55797
205,15.109044
206,32.470303
207,25.581038
208,5.9306183
209,8.949979
210,15.273496
211,24.9067
212,13.518281
213,25.068071
214,12.743145
215,7.694251
216,15.118845
217,9.518066
218,9.171058
219,13.418456
220,5.1935625
221,12.579543
222,25.018078
223,18.347626
224,9.388372
225,21.134115
226,9.034619
227,5.9229884
228,11.870769
229,12.036837
230,31.943892
231,24.852856
232,14.563933
233,8.237417
234,12.627269
235,22.398272
236,6.123324
237,5.7679453
238,8.530238
239,19.190367
240,7.866095
241,6.717558
242,16.685827
243,17.394556
244,6.606297
245,9.515658
246,14.906732
247,11.604946
248,40.468014
249,6.917444
250,16.054253
251,25.160315
252,12.269953
253,18.948927
254,7.9971285
255,17.05116
256,35.6511
257,15.632806
258,8.991858
259,24.713438
260,24.421434
261,17.831688
262,28.521528
263,10.426426
264,6.4724493
265,8.750375
266,15.595288
267,18.66465
268,15.647399
269,14.215344
270,6.421964
271,36.165993
272,16.465267
273,15.179337
274,10.912449
275,6.078434
276,5.538773
277,13.8078375
278,8.0809765
279,8.202382
280,4.5565085
281,40.087566
282,24.34524
283,6.5467205
284,7.0897803
285,38.62709
286,17.211088
287,17.890871
288,10.771039
289,6.9390135
290,9.98959
291,11.516735
292,33.386112
293,16.122383
294,13.22506
295,32.052254
296,28.874008
297,10.460142
298,16.81128
299,8.289403
300,16.09901
301,8.121926
302,6.228771
303,8.313956
304,23.405653
305,17.962736
306,27.709637
307,11.162605
308,15.040462
309,6.35856
310,15.11735
311,39.116882
312,15.4656315
313,10.260513
314,27.709036
315,15.199203
316,41.721134
317,30.948042
318,9.243644
319,30.09838
320,7.3661995
321,30.852365
322,24.48589
323,8.551912
324,24.526094
325,14.366084
326,32.347992
327,12.673503
328,30.073696
329,35.07016
330,10.916649
331,13.227192
332,7.1899376
333,5.1955023
334,18.073214
335,22.782864
336,12.967904
337,9.650376
338,8.9586115
339,6.666641
340,23.612318
341,22.027163
342,8.100708
343,7.38334
344,13.194987
345,16.960352
346,7.803852
347,25.273695
348,30.852407
349,11.232001
350,10.893115
351,10.911594
352,14.720037
353,13.387251
354,37.009552
355,17.792536
356,16.49615
357,32.537586
358,21.000135
359,10.423879
360,23.373081
361,10.754556
362,30.965036
363,12.255351
364,26.314795
365,21.60101
366,46.77034
367,6.5937643
368,9.044507
369,14.7006645
370,14.779676
371,16.578913
372,34.43991
373,28.070919
374,16.601603
375,23.249681
376,6.8733716
377,18.608171
378,12.433076
379,40.054714
380,21.776815
381,41.264427
382,6.445363
383,21.393211
384,7.311122
385,7.743372
386,10.243675
387,25.38154
388,7.3834906
389,15.491324
390,32.916435
391,13.577346
392,22.36839
393,22.65819
394,7.7044163
395,14.949839
396,7.465104
397,26.807924
398,7.2958126
399,22.781073
400,10.893694
401,16.318602
402,16.399445
403,9.541994
404,6.753422
405,38.01555
406,17.267132
407,9.287619
408,22.822104
409,19.684065
410,9.131221
411,13.413429
412,12.031345
413,22.614635
414,15.172301
415,12.827644
416,19.1224
417,24.799314
418,8.155618
419,32.37667
420,7.571682
421,22.798647
422,29.016691
423,6.9996605
424,30.842241
425,10.979052
426,36.327797
427,6.9195967
428,33.45208
429,37.1024
430,7.055424
431,13.747439
432,10.161387
433,8.540227
434,7.5204916
435,16.422148
436,8.34678
437,8.638484
438,23.19744
439,19.099237
440,19.748482
441,15.83584
442,8.3125105
443,6.4055357
444,40.045444
445,10.840768
446,22.220446
447,28.685232
448,16.922049
449,35.12977
450,24.914944
451,19.724352
452,13.700646
453,18.908005
454,25.455793
455,11.867892
456,16.21591
457,21.761715
458,9.407165
459,16.18232
460,12.676017
461,35.938744
462,29.346678
463,7.503957
464,14.358851
465,13.9003315
466,21.665966
467,17.65706
468,11.627627
469,33.84813
470,7.3961287
471,12.832795
472,27.358578
473,6.4161644
474,14.080047
475,13.001058
476,12.773371
477,10.134908
478,17.702806
479,37.153946
480,27.059511
481,30.6775
482,15.942093
483,24.0211
484,8.606494
485,10.385694
486,13.237202
487,9.737047
488,6.8419647
489,41.59557
490,30.622059
491,9.027094
492,12.20124
493,8.395937
494,11.682863
495,29.284212
496,9.496503
497,11.037824
498,38.129097
499,14.807991
500,20.453302
501,24.07831
502,10.158741
503,10.506131
504,26.688646
505,14.598504
506,33.247036
507,38.310524
508,15.5609455
509,14.807835
510,5.7451096
511,41.494328
512,23.270536
513,8.161891
514,8.4260235
515,6.7244697
516,16.878046
517,35.062572
518,35.21198
519,14.337999
520,8.563862
521,37.26204
522,9.101455
523,15.600526
524,20.797213
525,36.266235
526,8.631407
527,6.125082
528,41.84103
529,7.1021395
530,19.307901
531,18.938757
532,30.44215
533,11.435482
534,41.81785
535,21.834887
536,4.7631
537,17.343407
538,15.355479
539,15.408346
540,14.067309
541,35.520416
542,7.542938
543,19.324434
544,7.001156
545,7.4696255
546,20.970474
547,16.939224
548,10.045432
549,9.053233
550,11.234218
551,15.749658
552,6.0963907
553,34.880013
554,8.401403
555,4.8555403
556,14.703389
557,27.247154
558,30.290585
559,8.718811
560,13.946483
561,6.342006
562,10.431111
563,32.423717
564,11.05826
565,18.75785
566,17.638481
567,5.1491327
568,21.318727
569,6.216775
570,18.41591
571,35.088253
572,18.975166
573,23.200386
574,9.130098
575,19.982565
576,7.370802
577,32.023964
578,20.571154
579,7.3927207
580,12.633576
581,15.476509
582,19.6186
583,30.02491
584,19.199873
585,8.257797
586,9.306312
587,25.485672
588,37.573143
589,8.904884
590,20.09011
591,7.8140364
592,7.4159136
593,8.852778
594,13.098971
595,6.748558
596,4.991213
597,35.362637
598,13.518332
599,14.358369
600,35.257652
601,9.451916
602,28.46461
603,35.737316
604,14.497603
605,25.913206
606,7.161707
607,6.7014
608,32.875336
609,19.199936
610,30.721418
611,11.940625
612,8.5487385
613,12.432623
614,7.141823
615,5.0706625
616,22.382433
617,15.732686
618,35.5904
619,14.080099
620,12.81923
621,7.4076223
622,40.98603
623,19.071499
624,9.717314
625,14.235402
626,43.458847
627,12.034952
628,28.294062
629,6.7528768
630,5.9377823
631,17.471703
632,11.035771
633,22.73649
634,8.323025
635,19.3046
636,11.166089
637,6.812846
638,5.678073
639,27.684015
640,15.282137
641,14.894853
642,28.027895
643,24.37504
644,6.9050326
645,14.451078
646,15.365901
647,26.050417
648,25.940987
649,8.461514
650,11.313664
651,12.607299
652,14.278369
653,6.9142666
654,46.372215
655,8.226476
656,10.941019
657,11.33765
658,24.271719
659,39.901367
660,32.90677
661,18.295828
662,34.750668
663,8.454112
664,14.49822
665,12.306943
666,8.176324
667,25.0641
668,12.174956
669,21.821638
670,14.358233
671,19.886065
672,29.719347
673,32.236473
674,17.968758
675,38.192757
676,36.193684
677,10.895688
678,7.1101246
679,9.059325
680,17.198473
681,9.149039
682,37.067383
683,9.119603
684,18.53946
685,33.42045
686,35.123943
687,21.013712
688,24.126352
689,16.998142
690,10.915714
691,5.60972
692,7.7116
693,10.323253
694,9.20487
695,12.019593
696,11.062357
697,16.378525
698,5.750949
699,21.921278
700,8.080416
701,9.111403
702,33.406475
703,12.176937
704,17.233425
705,11.887122
706,7.4858437
707,34.565563
708,36.013542
709,12.116001
710,32.249577
711,17.44087
712,6.0663695
713,6.281206
714,9.924311
715,7.2044215
716,14.648229
717,15.707928
718,12.485297
719,26.254179
720,6.7949986
721,11.622483
722,4.7470274
723,12.080153
724,10.904308
725,18.733208
726,14.78864
727,8.307553
728,15.351321
729,16.438696
730,7.6616974
731,17.980263
732,32.770233
733,23.96591
734,6.529398
735,15.879233
736,8.420004
737,13.206797
738,23.976076
739,10.3246355
740,43.04906
741,22.435778
742,8.049658
743,10.517483
744,8.471402
745,38.603283
746,9.485246
747,12.807032
748,46.90521
749,46.8853
750,32.07634
751,36.554806
752,8.127625
753,14.547416
754,13.559869
755,28.367893
756,36.22384
757,14.762368
758,14.949802
759,8.75031
760,24.652008
761,31.457434
762,38.716114
763,12.881519
764,11.049438
765,23.802738
766,11.398148
767,10.827905
768,19.20399
769,13.327942
770,5.2196236
771,10.422018
772,11.349667
773,35.960945
774,5.977387
775,23.86212
776,7.140816
777,28.238466
778,5.356657
779,5.726535
780,8.606703
781,16.67561
782,15.994748
783,13.767323
784,18.400059
785,9.690625
786,26.103355
787,7.8605175
788,26.601805
789,8.718722
790,20.221247
791,12.816977
792,10.4763
793,13.094166
794,17.10444
795,9.435949
796,12.198591
797,8.475084
798,13.173906
799,6.538008
800,16.660349
801,20.323866
802,37.768333
803,8.435739
804,27.527407
805,35.373688
806,12.23408
807,25.015192
808,10.667842
809,8.316949
810,32.801365
811,9.8325815
812,7.503379
813,18.621271
814,7.377469
815,13.305993
816,6.433246
817,32.191975
818,4.559375
819,31.542145
820,7.794771
821,5.9737444
822,30.072348
823,18.576578
824,16.34414
825,11.299952
826,9.74685
827,15.861811
828,18.223896
829,11.962662
830,18.669382
831,6.7590475
832,6.9463162
833,14.130271
834,7.4767904
835,13.078722
836,26.05902
837,8.975281
838,26.800182
839,13.826205
840,38.69096
841,18.211487
842,5.4810815
843,24.250751
844,18.246885
845,18.961199
846,20.56871
847,13.898011
848,12.755945
849,14.976107
850,15.480148
851,25.546104
852,26.619923
853,12.431579
854,8.213887
855,14.366375
856,11.457434
857,22.194592
858,15.682832
859,16.86832
860,9.848048
861,7.18367
862,29.460783
863,23.033253
864,5.935602
865,36.052013
866,19.232054
867,16.571997
868,7.206604
869,15.508066
870,34.530285
871,38.707855
872,11.193396
873,32.117035
874,9.085076
875,8.29031
876,11.825773
877,24.587423
878,16.088745
879,9.070796
880,9.104511
881,13.889668
882,7.836217
883,6.7086396
884,19.791441
885,18.473158
886,22.185549
887,31.740133
888,6.605574
889,8.457919
890,15.676804
891,34.73223
892,31.477713
893,23.784166
894,17.601606
895,20.059126
896,6.255452
897,12.225126
898,34.520126
899,7.462641
900,17.81303
901,15.983489
902,11.131551
903,30.609476
904,7.0546923
905,14.870217
906,16.862343
907,15.505231
908,17.890793
909,6.2076488
910,37.23037
911,8.304728
912,19.063374
913,19.457932
914,11.64769
915,9.959
916,12.140272
917,10.740365
918,5.9569445
919,23.55693
920,13.139959
921,8.6742735
922,21.895323
923,11.797246
924,8.250761
925,9.014557
926,15.76881
927,24.909908
928,23.734217
929,24.715746
930,8.452129
931,12.83613
932,17.148127
933,32.218098
934,41.914974
935,21.492191
936,18.701859
937,13.031078
938,16.577112
939,9.867946
940,10.350351
941,7.9733777
942,8.842723
943,16.01172
944,12.095126
945,14.871581
946,37.60972
947,25.116175
948,8.32292
949,14.51526
950,21.996805
951,5.691147
952,36.626583
953,12.055906
954,9.505808
955,10.718513
956,9.11918
957,18.909203
958,15.519706
959,17.80629
960,28.099348
961,14.133895
962,10.10991
963,6.2772293
964,8.507028
965,26.938047
966,22.588562
967,36.383514
968,10.5272665
969,18.712074
970,31.72413
971,11.05825
972,7.713205
973,30.749266
974,15.524613
975,6.884894
976,7.920394
977,31.36778
978,17.66723
979,12.156591
980,25.00952
981,33.58324
982,32.38888
983,17.32218
984,7.4624453
985,17.99163
986,5.1877365
987,16.633831
988,26.748148
989,15.291783
990,31.934465
991,16.411777
992,16.828888
993,14.193285
994,10.536064
995,22.137333
996,28.093801
997,17.174768
998,20.113636
999,8.110998
1000,7.6673174
1001,14.275831
1002,7.0669136
1003,6.335792
1004,23.167015
1005,5.9282045
1006,15.980004
1007,16.58829
1008,8.328848
1009,15.574826
1010,17.538889
1011,14.277066
1012,18.447882
1013,10.431609
1014,25.037802
1015,10.108548
1016,36.685738
1017,13.5332155
1018,7.798385
1019,18.891544
1020,19.6474
1021,23.11586
1022,6.5299664
1023,33.597343
1024,23.443533
1025,6.7399893
1026,23.146597
1027,13.500188
1028,18.410294
1029,29.290491
1030,31.52382
1031,9.314492
1032,45.66587
1033,11.81464
1034,7.3276176
1035,15.9553795
1036,11.62948
1037,28.625048
1038,5.7886186
1039,35.38835
1040,46.458267
1041,6.2793446
1042,34.01938
1043,28.724373
1044,18.711346
1045,14.49577
1046,15.918248
1047,25.753733
1048,14.8155575
1049,27.143621
1050,7.871194
1051,6.8676224
1052,19.220217
1053,11.504171
1054,19.101004
1055,11.242702
1056,4.632515
1057,34.69275
1058,23.628212
1059,7.8450356
1060,14.342593
1061,22.195574
1062,9.5097
1063,13.30992
1064,26.034891
1065,32.615498
1066,21.847738
1067,33.542053
1068,11.859262
1069,9.737594
1070,10.05657
1071,25.108341
1072,17.882483
1073,8.831137
1074,5.538308
1075,32.490395
1076,16.685387
1077,7.8768997
1078,14.980397
1079,7.9604583
1080,13.412815
1081,28.544878
1082,17.651503
1083,24.033403
1084,8.971183
1085,8.784619
1086,8.924755
1087,8.703441
1088,14.78469
1089,6.982706
1090,8.72425
1091,5.8939767
1092,9.1600275
1093,22.51283
1094,7.971549
1095,30.857195
1096,10.51649
1097,21.648474
1098,37.183914
1099,31.159533
1100,15.862902
1101,9.366876
1102,7.7312818
1103,23.17643
1104,14.663467
1105,11.886534
1106,9.360404
1107,40.777725
1108,5.7692327
1109,16.288843
1110,31.792933
1111,22.539557
1112,7.968068
1113,7.6782484
1114,7.915119
1115,7.1998644
1116,9.527153
1117,8.98162
1118,7.1745076
1119,20.875599
1120,30.372494
1121,17.470976
1122,18.71176
1123,33.16864
1124,17.028112
1125,7.642247
1126,21.054281
1127,14.922061
1128,18.371424
1129,34.238308
1130,8.639225
1131,29.298204
1132,23.92723
1133,21.782114
1134,8.607053
1135,13.136417
1136,12.872686
1137,11.433602
1138,5.7272778
1139,11.8185
1140,15.035569
1141,5.813223
1142,6.4666877
1143,10.045446
1144,6.716099
1145,6.871881
1146,9.118896
1147,6.3918605
1148,6.039141
1149,34.8803
1150,12.774395
1151,6.834748
1152,25.757431
1153,23.153395
1154,28.687166
1155,16.338814
1156,7.426691
1157,17.05162
1158,10.428009
1159,25.939272
1160,9.579348
1161,6.4378343
1162,45.248905
1163,8.620333
1164,22.350264
1165,10.269925
1166,30.125523
1167,18.126589
1168,7.01865
1169,6.8856745
1170,21.88392
1171,8.559267
1172,19.547352
1173,21.05455
1174,5.2185946
1175,22.799896
1176,9.986164
1177,9.725621
1178,9.119153
1179,32.112377
1180,21.96185
1181,13.812867
1182,23.249222
1183,32.747738
1184,7.6242285
1185,17.804472
1186,6.6141806
1187,9.93326
1188,27.152094
1189,16.629189
1190,15.362921
1191,25.530106
1192,7.709476
1193,13.280331
1194,11.570015
1195,18.989595
1196,11.9867115
1197,25.003887
1198,15.123534
1199,28.947803
1200,18.11563
1201,26.371424
1202,6.9290695
1203,9.733794
1204,16.860958
1205,16.412315
1206,22.696478
1207,9.302903
1208,8.396341
1209,15.220937
1210,8.029062
1211,7.0312815
1212,18.260544
1213,18.206049
1214,11.740867
1215,36.13706
1216,19.663435
1217,7.1942954
1218,20.224445
1219,13.072165
1220,34.314796
1221,10.000535
1222,15.087821
1223,33.37844
1224,5.2282133
1225,13.2419
1226,24.059834
1227,24.681293
1228,7.8668456
1229,8.028753
1230,10.294959
1231,8.757737
1232,5.619878
1233,22.85382
1234,17.315859
1235,23.92658
1236,39.831955
1237,13.015124
1238,9.331643
1239,25.678883
1240,31.725067
1241,16.196413
1242,9.795426
1243,15.720086
1244,11.864789
1245,13.47973
1246,25.690474
1247,19.461243
1248,5.5411983
1249,8.441172
1250,29.237343
1251,19.523125
1252,14.8279295
1253,15.894033
1254,5.4356213
1255,11.891457
1256,34.95116
1257,21.902182
1258,8.461998
1259,6.0071445
1260,18.71956
1261,5.981425
1262,29.298853
1263,6.368191
1264,30.221863
1265,31.695917
1266,5.3352485
1267,12.589134
1268,14.390138
1269,6.9199786
1270,7.800992
1271,32.050476
1272,21.701632
1273,20.489832
1274,19.937853
1275,8.696757
1276,7.0400043
1277,11.218235
1278,8.183487
1279,8.893147
1280,5.5821977
1281,23.591845
1282,6.7358146
1283,24.162281
1284,35.430363
1285,8.427051
1286,9.374082
1287,34.669876
1288,16.409714
1289,9.766655
1290,32.80668
1291,9.911748
1292,34.780304
1293,16.467186
1294,29.33618
1295,8.146602
1296,9.174123
1297,41.281593
1298,7.486659
1299,10.7389965
1300,32.13697
1301,11.735984
1302,11.78297
1303,11.707288
1304,10.814003
1305,14.432632
1306,13.116837
1307,4.7447696
1308,36.23537
1309,11.8155155
1310,23.283163
1311,20.937624
1312,7.457874
1313,40.767147
1314,6.34498
1315,21.13069
1316,27.244577
1317,25.48488
1318,11.612907
1319,8.251019
1320,9.5653
1321,15.398686
1322,25.855183
1323,29.672754
1324,8.03702
1325,12.954358
1326,42.27282
1327,14.14367
1328,20.0728
1329,19.283989
1330,9.610562
1331,11.481205
1332,36.20218
1333,19.055847
1334,6.3878274
1335,27.334753
1336,20.439531
1337,29.16447
1338,12.405762
1339,31.141102
1340,17.044899
1341,18.38917
1342,6.6201353
1343,9.773336
1344,23.528706
1345,11.607516
1346,10.980125
1347,6.5891957
1348,24.56152
1349,7.197923
1350,36.55918
1351,6.989957
1352,6.57955
1353,16.122452
1354,8.989271
1355,31.707834
1356,6.533742
1357,12.287536
1358,8.705265
1359,8.033143
1360,7.469244
1361,15.274667
1362,37.194477
1363,5.11842
1364,9.633717
1365,8.700171
1366,10.8729
1367,13.6385
1368,10.426478
1369,7.9480133
1370,35.757736
1371,14.785916
1372,16.551678
1373,23.552582
1374,26.343815
1375,36.847027
1376,11.513619
1377,11.896831
1378,6.3220153
1379,8.182728
1380,15.6683445
1381,16.82304
1382,25.097975
1383,7.1161027
1384,16.585
1385,7.071857
1386,34.171032
1387,27.09139
1388,13.261298
1389,7.989685
1390,19.678413
1391,40.25523
1392,31.135206
1393,33.341347
1394,34.389446
1395,28.229097
1396,23.560469
1397,17.913485
1398,25.846169
1399,7.132314
1400,15.790458
1401,19.498667
1402,11.441667
1403,27.356426
1404,7.8806276
1405,10.0992365
1406,25.452257
1407,11.630749
1408,8.2036495
1409,12.394849
1410,8.924136
1411,12.286688
1412,9.444357
1413,5.845284
1414,36.73845
1415,5.879974
1416,14.157218
1417,23.470955
1418,9.316425
1419,11.8199
1420,16.765013
1421,12.299823
1422,11.975776
1423,21.707952
1424,17.534773
1425,9.294334
1426,14.396586
1427,9.02832
1428,26.486422
1429,26.085405
1430,22.560888
1431,11.04922
1432,31.350393
1433,14.077801
1434,30.564413
1435,27.300104
1436,24.296522
1437,8.890285
1438,13.423527
1439,43.698105
1440,7.473485
1441,7.689392
1442,10.608365
1443,10.06075
1444,11.27132
1445,6.0036516
1446,8.13457
1447,7.9109755
1448,15.171859
1449,32.988464
1450,6.44013
1451,6.43685
1452,44.95548
1453,21.499504
1454,7.1318865
1455,29.26577
1456,8.589434
1457,12.663439
1458,23.589478
1459,10.314658
1460,37.63766
1461,11.853142
1462,6.9096665
1463,33.083183
1464,13.292374
1465,10.560054
1466,39.31848
1467,17.554266
1468,10.476131
1469,40.640537
1470,8.865191
1471,6.5986123
1472,18.957214
1473,21.517439
1474,8.319359
1475,14.65739
1476,8.245628
1477,32.154457
1478,8.328703
1479,6.5026383
1480,38.23357
1481,21.581495
1482,11.145905
1483,8.954983
1484,8.540062
1485,30.199575
1486,22.029902
1487,17.62547
1488,18.07986
1489,11.006048
1490,21.635582
1491,6.0002556
1492,31.503748
1493,12.061953
1494,26.41719
1495,8.196021
1496,6.788087
1497,14.792073
1498,10.0969515
1499,38.441895
1500,30.901228
1501,23.453812
1502,8.177076
1503,18.548594
1504,16.524115
1505,11.803218
1506,23.310507
1507,37.622375
1508,15.49051
1509,7.462383
1510,26.271461
1511,9.136203
1512,19.773687
1513,15.634887
1514,25.1396
1515,7.3459253
1516,33.15282
1517,14.69911
1518,34.103207
1519,11.279372
1520,32.572517
1521,9.487667
1522,17.397516
1523,15.01608
1524,9.16436
1525,32.712997
1526,26.738398
1527,9.832581
1528,8.169241
1529,9.510004
1530,7.029959
1531,25.895344
1532,13.957944
1533,6.411123
1534,12.610251
1535,5.573609
1536,39.77114
1537,31.441153
1538,11.178572
1539,12.087806
1540,7.5666895
1541,25.349276
1542,6.122595
1543,14.399293
1544,19.20696
1545,30.995024
1546,11.475357
1547,32.613632
1548,16.551771
1549,7.4002657
1550,20.124731
1551,12.88487
1552,10.657668
1553,21.526651
1554,17.22675
1555,6.434272
1556,21.52682
1557,26.39137
1558,18.53985
1559,8.229312
1560,13.675989
1561,15.5089245
1562,9.958571
1563,19.063612
1564,38.05938
1565,8.985177
1566,17.742098
1567,18.656721
1568,12.731103
1569,8.830005
1570,24.49723
1571,18.752604
1572,5.9640584
1573,32.06918
1574,14.355245
1575,13.780996
1576,9.07948
1577,34.065075
1578,5.518732
1579,36.44012
1580,16.635004
1581,6.465736
1582,8.60764
1583,25.536829
1584,9.668061
1585,31.472723
1586,6.0212793
1587,15.797522
1588,8.503455
1589,6.5509152
1590,18.463072
1591,18.098488
1592,14.687549
1593,6.227791
1594,6.8849163
1595,39.935493
1596,20.898745
1597,34.25979
1598,19.082977
1599,14.070649
1600,22.990694
1601,9.063095
1602,17.0296
1603,18.56317
1604,16.039572
1605,45.73005
1606,21.500349
1607,23.420542
1608,21.865276
1609,10.458279
1610,21.635588
1611,6.549928
1612,9.552745
1613,14.9253645
1614,16.74758
1615,11.717673
1616,16.805918
1617,9.034303
1618,6.9408326
1619,7.395905
1620,14.127973
1621,28.356237
1622,18.505476
1623,14.97254
1624,8.446979
1625,22.743612
1626,37.11822
1627,6.425244
1628,23.959118
1629,15.4103775
1630,5.433161
1631,7.6781883
1632,38.318977
1633,31.683016
1634,5.8270035
1635,9.212792
1636,25.963182
1637,12.527617
1638,39.840965
1639,28.334448
1640,11.282037
1641,14.631221
1642,10.689235
1643,26.202932
1644,7.7620573
1645,31.511265
1646,11.552875
1647,21.095766
1648,31.084446
1649,10.716258
1650,8.713103
1651,8.123587
1652,35.906002
1653,14.244406
1654,5.2947354
1655,18.035252
1656,24.253206
1657,15.122524
1658,21.055037
1659,6.5524473
1660,5.888371
1661,15.682605
1662,16.940763
1663,8.012851
1664,34.68255
1665,7.619956
1666,8.877478
1667,8.070671
1668,6.6686993
1669,6.322422
1670,20.275934
1671,8.14306
1672,6.1364894
1673,8.507358
1674,16.913534
1675,14.574035
1676,10.602473
1677,11.968527
1678,5.5372663
1679,12.628051
1680,22.112661
1681,22.394236
1682,9.810242
1683,9.690444
1684,28.997137
1685,24.50267
1686,10.681245
1687,10.402731
1688,18.415277
1689,8.82731
1690,32.152565
1691,21.512602
1692,6.0543203
1693,18.769768
1694,14.19961
1695,11.905482
1696,5.7981715
1697,16.10625
1698,5.549415
1699,27.123854
1700,17.509851
1701,16.380295
1702,31.780087
1703,14.506221
1704,24.000513
1705,14.294217
1706,12.26666
1707,23.195036
1708,10.257317
1709,7.7409277
1710,6.4198194
1711,8.507863
1712,6.408418
1713,15.647099
1714,26.548204
1715,18.430601
1716,9.141397
1717,26.778406
1718,16.465752
1719,15.213706
1720,27.823868
1721,23.363539
1722,24.780603
1723,12.380488
1724,7.823844
1725,46.812553
1726,5.3438935
1727,7.702823
1728,14.870891
1729,7.025589
1730,7.1665974
1731,9.682141
1732,23.209845
1733,18.856934
1734,15.188987
1735,14.20567
1736,35.960487
1737,13.929238
1738,33.55683
1739,36.24066
1740,21.924261
1741,6.674452
1742,8.019827
1743,7.167866
1744,12.801835
1745,8.584336
1746,17.054993
1747,6.786718
1748,5.8101416
1749,27.725
1750,7.510726
1751,14.211234
1752,12.449907
1753,35.600555
1754,23.438108
1755,7.2696724
1756,7.207263
1757,41.208675
1758,30.606848
1759,15.452281
1760,5.441698
1761,19.651554
1762,34.236954
1763,7.1981206
1764,20.39618
1765,36.30921
1766,27.46577
1767,15.240707
1768,5.454221
1769,10.128755
1770,12.669055
1771,19.032314
1772,6.3927145
1773,25.896276
1774,32.464233
1775,11.931793
1776,19.808893
1777,12.930047
1778,32.85605
1779,17.815245
1780,16.06027
1781,37.822033
1782,22.36586
1783,12.377129
1784,24.469275
1785,7.3524833
1786,7.130977
1787,5.320673
1788,6.8511224
1789,6.908741
1790,8.4684925
1791,9.294597
1792,24.327475
1793,12.863031
1794,33.02773
1795,28.533648
1796,15.774254
1797,17.177057
1798,37.575726
1799,9.062758
1800,12.998804
1801,10.378259
1802,11.4304905
1803,12.834802
1804,23.942892
1805,6.8478093
1806,14.676231
1807,12.183413
1808,16.281765
1809,7.668906
1810,29.348225
1811,27.128687
1812,29.204159
1813,18.049816
1814,15.651712
1815,16.22371
1816,35.19163
1817,10.238262
1818,22.171968
1819,5.904219
1820,16.179625
1821,7.955994
1822,13.773475
1823,15.309125
1824,4.9339857
1825,6.8712845
1826,23.015816
1827,9.540375
1828,11.809081
1829,10.482957
1830,10.972961
1831,10.745925
1832,18.53105
1833,15.999347
1834,21.00648
1835,17.023863
1836,7.379818
1837,31.598099
1838,18.583181
1839,8.720862
1840,5.784443
1841,9.263049
1842,22.046999
1843,16.559309
1844,15.809133
1845,18.805681
1846,17.311583
1847,15.132881
