id,tested_positive
263,8.89913
264,12.828464
265,13.418165
266,13.731868
267,14.432878
268,15.260109
269,16.037893
270,16.555683
271,16.156593
272,15.748858
273,15.740684
274,15.569819
275,15.502864
276,14.866002
277,14.681142
278,15.144808
279,15.215444
280,14.963183
281,14.911459
282,14.6736145
283,15.281969
284,15.638394
285,16.042688
286,16.801886
287,17.57139
288,17.38972
289,17.530462
290,17.785074
291,17.905758
292,17.262072
293,17.052807
294,17.024578
295,17.520353
296,17.968204
297,18.812237
298,19.463432
299,20.107044
300,20.302368
301,19.798183
302,19.945553
303,19.459621
304,18.398304
305,18.091896
306,17.80461
307,17.401499
308,18.1054
309,17.839523
310,17.70727
311,17.739645
312,17.345497
313,17.282583
314,17.575134
315,17.336378
316,17.014183
317,16.701817
318,16.335613
319,15.852808
320,15.579399
321,15.150983
322,14.806813
323,15.052833
324,15.201348
325,14.741582
326,14.849877
327,14.837085
328,14.946986
329,15.010859
330,14.815903
331,14.306509
332,14.538623
333,14.1709795
334,13.554981
335,12.909977
336,12.223193
337,11.54317
338,11.3185835
339,11.429063
340,11.559397
341,12.007479
342,12.403247
343,12.545034
344,12.80168
345,12.961096
346,13.369863
347,14.222017
348,14.351213
349,14.720091
350,15.706394
351,16.721947
352,7.1431813
353,7.088836
354,6.827355
355,5.87062
356,5.5301414
357,5.16285
358,4.90436
359,4.7160974
360,4.8261685
361,4.9602776
362,5.4781337
363,5.80613
364,6.0083265
365,6.4285827
366,7.138463
367,7.4046087
368,7.8669004
369,7.6708755
370,7.3965335
371,7.4787374
372,7.954662
373,7.197072
374,6.664238
375,6.104253
376,6.3542094
377,6.2875414
378,5.9190965
379,5.676014
380,5.711328
381,5.941145
382,5.996536
383,5.7932596
384,5.478261
385,5.673727
386,5.9593573
387,6.5725265
388,6.640316
389,7.044487
390,7.483587
391,8.12445
392,7.7133517
393,7.5375996
394,7.727129
395,7.9006643
396,7.412694
397,7.349229
398,7.932348
399,8.517141
400,8.477007
401,8.235935
402,8.556715
403,8.898347
404,9.225391
405,8.474816
406,8.049397
407,8.637765
408,8.246083
409,8.100706
410,8.27958
411,8.396128
412,8.442571
413,8.708306
414,8.642454
415,9.119944
416,9.420913
417,10.066138
418,10.298465
419,11.4375515
420,12.697403
421,13.332258
422,13.731112
423,13.751881
424,13.742109
425,13.63254
426,13.071484
427,12.361315
428,12.196585
429,12.887163
430,13.581647
431,14.067239
432,15.288629
433,15.886936
434,16.800966
435,17.152454
436,17.754349
437,18.65136
438,19.572836
439,20.059723
440,10.321435
441,9.95765
442,9.683364
443,9.567245
444,9.408455
445,9.094908
446,8.759779
447,8.546844
448,8.390711
449,8.149281
450,7.834294
451,7.3341393
452,6.9575996
453,6.7439976
454,6.6498065
455,6.330536
456,6.2656274
457,6.2987094
458,6.54411
459,6.513425
460,6.5790777
461,6.7055774
462,6.82323
463,6.825746
464,6.504198
465,6.422451
466,6.8053913
467,6.699961
468,6.388599
469,6.116609
470,5.7780604
471,5.643535
472,5.586236
473,5.2807703
474,5.6273293
475,6.023539
476,6.282387
477,6.5518074
478,6.676264
479,6.3008285
480,6.036278
481,5.5697093
482,5.1889987
483,5.2444806
484,5.2553706
485,5.2589602
486,5.74571
487,5.980135
488,5.88764
489,5.8483696
490,5.916813
491,5.7483864
492,5.9536304
493,5.8376875
494,5.7326484
495,5.628863
496,5.4885488
497,4.87042
498,4.711107
499,4.509117
500,4.512643
501,4.4836183
502,4.600349
503,4.731815
504,5.039008
505,5.3034754
506,5.1079726
507,5.210946
508,5.5093474
509,5.510894
510,5.5591965
511,5.695583
512,5.856782
513,6.070085
514,6.1004996
515,6.4083433
516,6.941305
517,7.392227
518,7.6112103
519,7.8501143
520,8.690033
521,9.749546
522,10.593044
523,11.665918
524,12.89394
525,14.50378
526,16.179186
527,17.961811
528,12.844609
529,12.400351
530,12.798278
531,13.255684
532,13.1013
533,12.801201
534,13.25353
535,13.467731
536,13.278054
537,12.488378
538,11.597674
539,11.820591
540,11.757509
541,11.001024
542,10.706565
543,10.498344
544,10.90675
545,10.455239
546,9.278706
547,8.391599
548,7.971602
549,7.835215
550,8.121625
551,7.816276
552,8.103829
553,8.44845
554,8.146854
555,8.259049
556,7.977229
557,7.8642297
558,8.285276
559,8.691749
560,8.509231
561,8.836105
562,9.257073
563,9.510149
564,9.134407
565,8.7910385
566,8.361408
567,9.075502
568,9.404066
569,9.143686
570,9.178284
571,9.231839
572,8.806095
573,8.517523
574,7.9290924
575,7.09986
576,6.9907107
577,7.205075
578,7.3832054
579,7.166596
580,7.2769985
581,7.5041842
582,8.006924
583,7.6484504
584,7.0233436
585,6.6870885
586,6.5907617
587,6.9994183
588,7.024094
589,6.877645
590,7.459165
591,8.018514
592,8.545359
593,9.371231
594,9.494462
595,9.285007
596,9.454189
597,9.464264
598,9.254381
599,9.440959
600,9.827269
601,9.732606
602,9.843236
603,10.101316
604,10.449013
605,11.020655
606,11.261463
607,11.809736
608,12.654213
609,13.568981
610,14.934443
611,17.202623
612,19.748795
613,22.008274
614,23.535679
615,25.082542
616,8.294203
617,8.447982
618,8.196288
619,8.5828085
620,8.711152
621,8.973931
622,9.135157
623,8.882454
624,8.790701
625,8.818119
626,8.488452
627,8.653839
628,8.77161
629,9.1363
630,9.382798
631,9.061146
632,8.621568
633,8.226726
634,8.118026
635,8.040896
636,7.969567
637,8.157274
638,8.23164
639,8.089795
640,8.304995
641,8.303525
642,8.339792
643,7.941973
644,7.5326195
645,7.9906306
646,8.315869
647,8.500948
648,8.505137
649,8.470495
650,8.827234
651,9.30964
652,9.199809
653,9.179012
654,9.219714
655,9.318264
656,9.682197
657,9.724619
658,9.303979
659,9.502297
660,9.642889
661,10.087519
662,10.669392
663,10.960402
664,11.300315
665,11.724649
666,11.787165
667,11.696571
668,11.438963
669,11.101941
670,10.994236
671,10.896902
672,11.140824
673,11.1343
674,11.63442
675,11.687259
676,11.875433
677,12.018102
678,12.366026
679,12.850491
680,13.292413
681,13.486833
682,13.758783
683,14.260938
684,14.5397215
685,14.741316
686,14.703251
687,14.914077
688,15.10066
689,15.327087
690,15.376281
691,15.721834
692,16.041208
693,16.02901
694,15.941699
695,16.510008
696,16.810326
697,17.028374
698,17.649935
699,18.368046
700,19.414782
701,20.666618
702,21.01339
703,21.639261
704,16.51834
705,17.470055
706,18.47959
707,18.411858
708,18.080442
709,18.608173
710,19.26225
711,18.820662
712,18.067627
713,17.497515
714,17.120064
715,15.795559
716,15.078093
717,14.205563
718,13.659404
719,13.947085
720,14.027403
721,13.466932
722,13.873839
723,14.069827
724,14.517202
725,14.637607
726,13.582661
727,12.459881
728,12.570769
729,13.296631
730,12.859612
731,11.833903
732,12.160165
733,13.022402
734,14.214773
735,15.168949
736,15.098668
737,15.437285
738,15.419311
739,14.450975
740,13.757094
741,13.047269
742,12.038593
743,12.151993
744,12.733478
745,13.484655
746,14.342604
747,14.73158
748,15.457256
749,16.69905
750,16.378862
751,16.36582
752,16.977507
753,17.93045
754,19.228167
755,19.87346
756,20.105007
757,20.981281
758,21.772215
759,21.967539
760,21.813066
761,21.456749
762,21.400175
763,20.979858
764,21.584963
765,21.832916
766,22.150288
767,22.526535
768,22.670696
769,22.748863
770,23.965664
771,23.671463
772,23.360186
773,24.795685
774,25.867447
775,26.140112
776,26.620314
777,26.321362
778,26.829433
779,27.373684
780,26.437153
781,25.00704
782,24.98209
783,24.964413
784,24.491842
785,23.800694
786,23.105255
787,22.557499
788,22.711313
789,22.768513
790,22.406738
791,23.021282
792,26.66752
793,26.700462
794,25.264524
795,23.089134
796,21.907604
797,22.36268
798,22.304655
799,22.05296
800,21.51917
801,21.775866
802,22.499027
803,22.474947
804,21.41943
805,20.606638
806,19.688007
807,19.828455
808,18.70602
809,17.678501
810,16.859161
811,16.613792
812,17.394922
813,18.590874
814,18.812
815,19.128937
816,20.293509
817,21.99858
818,21.61933
819,21.03276
820,21.298843
821,21.421429
822,21.424568
823,20.906916
824,20.453583
825,21.323038
826,21.680212
827,20.566525
828,20.843899
829,21.407001
830,21.368628
831,21.987278
832,23.088392
833,23.44381
834,23.750446
835,23.266964
836,22.593414
837,22.928173
838,22.427526
839,21.61526
840,21.448381
841,22.023579
842,22.368664
843,23.083256
844,23.118494
845,24.489729
846,24.732794
847,23.15863
848,22.383986
849,22.297024
850,22.314758
851,22.251976
852,21.678669
853,21.81662
854,23.381424
855,24.283876
856,25.124676
857,25.958035
858,26.304512
859,24.900808
860,24.403034
861,24.518467
862,25.357622
863,25.386059
864,25.354116
865,25.56849
866,26.568993
867,26.533783
868,24.966068
869,23.97667
870,24.254593
871,24.05526
872,22.944233
873,22.469364
874,22.520437
875,22.786545
876,22.14849
877,21.07225
878,20.258335
879,21.10239
880,14.129077
881,14.413361
882,13.805008
883,13.6841
884,13.01558
885,11.942916
886,11.974452
887,12.254703
888,12.605913
889,12.985785
890,12.591619
891,13.821223
892,15.249435
893,16.149115
894,16.95899
895,15.328185
896,13.944313
897,13.610517
898,12.082648
899,10.353555
900,9.503138
901,9.506407
902,11.809232
903,13.331401
904,14.132246
905,15.246025
906,15.382203
907,15.110463
908,14.645592
909,13.646603
910,13.864857
911,14.4471855
912,14.386677
913,14.927008
914,15.070737
915,14.929737
916,15.256586
917,14.440504
918,13.755644
919,13.856408
920,14.135433
921,14.401311
922,14.558973
923,15.143192
924,16.2915
925,16.02642
926,15.954258
927,16.382343
928,16.82045
929,16.823765
930,16.352896
931,16.797626
932,16.81037
933,16.368958
934,16.618578
935,16.52149
936,16.808405
937,17.261211
938,16.845562
939,17.553955
940,17.816963
941,18.002396
942,19.126925
943,20.25175
944,20.812407
945,21.685528
946,22.72265
947,23.198505
948,23.131203
949,23.2969
950,22.932573
951,24.053173
952,24.177366
953,22.317762
954,21.714397
955,21.642962
956,21.346676
957,21.954773
958,19.953203
959,18.493214
960,19.602045
961,19.417486
962,18.944435
963,19.65043
964,19.510157
965,19.498184
966,20.06065
967,20.84335
968,17.653526
969,17.439068
970,17.41809
971,17.814869
972,18.388733
973,18.193438
974,17.915562
975,17.155933
976,16.837332
977,16.431387
978,15.964531
979,15.538762
980,15.287613
981,15.383698
982,15.508377
983,15.381326
984,14.805957
985,14.466326
986,14.936454
987,14.704474
988,14.157725
989,14.173437
990,13.563711
991,13.442703
992,13.105575
993,12.060082
994,11.834542
995,12.429682
996,12.501125
997,12.498314
998,12.426816
999,12.242387
1000,11.919033
1001,12.189455
1002,11.780907
1003,11.571293
1004,12.335991
1005,12.411907
1006,12.490997
1007,13.420912
1008,13.160294
1009,13.115743
1010,12.77039
1011,11.784844
1012,11.919923
1013,11.933023
1014,11.818318
1015,12.2608
1016,12.643986
1017,13.233638
1018,14.469795
1019,14.833123
1020,15.462955
1021,15.817448
1022,15.789011
1023,15.483807
1024,15.453098
1025,14.660555
1026,14.345125
1027,14.361829
1028,14.751462
1029,15.153384
1030,15.433432
1031,15.63184
1032,16.22306
1033,16.533546
1034,16.152733
1035,16.01926
1036,15.902518
1037,15.77754
1038,15.161256
1039,15.532205
1040,15.93984
1041,16.19668
1042,16.387947
1043,16.555794
1044,16.714775
1045,17.597366
1046,18.328724
1047,18.071136
1048,17.768131
1049,17.163235
1050,17.504549
1051,18.464535
1052,18.412962
1053,17.554016
1054,17.866571
1055,18.923462
1056,11.541063
1057,11.487908
1058,11.856108
1059,12.009199
1060,12.060707
1061,12.08733
1062,12.201933
1063,12.036324
1064,12.047364
1065,11.024097
1066,9.918412
1067,9.851135
1068,10.448601
1069,10.662013
1070,11.419519
1071,10.62606
1072,10.634682
1073,10.406255
1074,9.092933
1075,8.286478
1076,8.138799
1077,7.969243
1078,8.935159
1079,9.012897
1080,9.48467
1081,9.256943
1082,8.524006
1083,8.0696535
1084,7.3383017
1085,6.8995166
1086,6.996177
1087,6.3880086
1088,6.6253667
1089,7.1999664
1090,7.215141
1091,7.7326612
1092,8.102574
1093,8.186657
1094,7.9878364
1095,8.252984
1096,8.3186035
1097,8.105732
1098,7.3564525
1099,6.3839684
1100,5.6916914
1101,5.812601
1102,5.6385207
1103,5.416089
1104,5.3625207
1105,5.3726106
1106,5.5006795
1107,5.8601537
1108,5.886018
1109,6.677315
1110,7.1566567
1111,7.143893
1112,6.989793
1113,6.8956475
1114,6.754886
1115,6.9033427
1116,6.1251698
1117,5.809218
1118,5.979035
1119,5.810968
1120,5.837532
1121,5.7065835
1122,5.359857
1123,5.2124343
1124,5.6127615
1125,6.2591305
1126,7.1462035
1127,7.599177
1128,8.067535
1129,8.264413
1130,8.800049
1131,8.8023815
1132,8.89388
1133,8.947107
1134,8.597503
1135,9.104717
1136,10.697676
1137,12.420101
1138,14.306505
1139,16.3528
1140,18.403847
1141,21.339579
1142,23.409134
1143,24.617277
1144,12.119153
1145,12.226151
1146,12.933027
1147,13.813456
1148,14.164633
1149,14.734408
1150,14.902822
1151,15.399366
1152,15.454931
1153,14.287615
1154,12.738836
1155,12.754147
1156,12.665394
1157,11.228966
1158,11.576598
1159,11.938148
1160,13.034856
1161,13.823866
1162,12.417124
1163,12.216641
1164,13.235207
1165,12.874774
1166,13.20924
1167,13.358996
1168,14.164104
1169,15.395186
1170,15.573895
1171,14.966557
1172,14.2928915
1173,13.0360365
1174,12.045792
1175,11.08779
1176,11.309417
1177,11.772723
1178,12.951806
1179,14.610641
1180,15.928927
1181,15.618376
1182,15.659966
1183,15.821091
1184,15.719713
1185,15.543684
1186,15.077986
1187,15.67117
1188,17.409985
1189,18.735088
1190,19.207928
1191,19.004871
1192,18.489542
1193,18.04386
1194,18.559778
1195,19.466497
1196,19.65424
1197,19.82217
1198,19.386913
1199,19.149878
1200,19.59787
1201,18.677847
1202,17.056507
1203,16.507957
1204,15.606472
1205,16.621601
1206,17.755484
1207,17.128922
1208,16.590809
1209,17.131485
1210,17.29298
1211,17.6455
1212,18.02369
1213,16.951826
1214,17.419775
1215,17.995844
1216,18.702253
1217,19.051914
1218,19.91728
1219,19.067337
1220,19.685358
1221,19.912209
1222,19.453323
1223,18.642271
1224,18.509462
1225,17.736998
1226,18.135471
1227,17.999496
1228,17.200827
1229,17.163816
1230,16.548647
1231,15.910453
1232,6.982273
1233,7.350158
1234,6.9989567
1235,6.6231427
1236,7.1436973
1237,7.6945643
1238,8.18444
1239,7.8528466
1240,7.4400234
1241,7.7189646
1242,8.575756
1243,8.164512
1244,7.923494
1245,7.8641334
1246,8.952636
1247,8.982658
1248,8.431557
1249,7.598915
1250,8.433679
1251,8.941381
1252,8.7104025
1253,7.6344013
1254,7.47296
1255,7.4278426
1256,7.3619084
1257,6.8536844
1258,6.599479
1259,6.7705894
1260,7.048836
1261,7.1473556
1262,7.0253763
1263,7.082964
1264,7.018073
1265,7.0182743
1266,6.7736554
1267,6.7790604
1268,6.496934
1269,6.256312
1270,6.688379
1271,7.2595773
1272,7.5251102
1273,7.5493875
1274,7.0175757
1275,7.0682735
1276,7.3950996
1277,6.801769
1278,5.931212
1279,5.3649282
1280,5.5800276
1281,6.118383
1282,6.4586096
1283,6.658072
1284,7.2588167
1285,8.100065
1286,8.080577
1287,7.9795814
1288,7.8523736
1289,7.748058
1290,7.22367
1291,6.7847853
1292,6.346905
1293,6.793189
1294,6.5137467
1295,6.643238
1296,6.763311
1297,7.458596
1298,8.1378975
1299,9.173061
1300,8.970131
1301,10.094619
1302,10.671796
1303,11.509
1304,11.194373
1305,11.41349
1306,10.657885
1307,10.272801
1308,10.417281
1309,11.09582
1310,10.866342
1311,11.154225
1312,11.572248
1313,13.66816
1314,15.571741
1315,16.4184
1316,17.195993
1317,17.841473
1318,18.843052
1319,19.90685
1320,5.8868413
1321,5.63857
1322,5.43503
1323,6.011994
1324,6.483438
1325,6.5418854
1326,7.082846
1327,7.3799148
1328,7.589302
1329,7.5563445
1330,7.4531493
1331,7.051078
1332,6.899738
1333,6.6456146
1334,5.8243523
1335,5.3237762
1336,5.2463164
1337,5.168627
1338,5.211764
1339,5.410836
1340,5.5835137
1341,6.0090127
1342,6.27177
1343,6.5918865
1344,6.5642185
1345,6.6468625
1346,6.5974164
1347,6.363733
1348,6.172545
1349,5.9639015
1350,5.649629
1351,5.7257686
1352,5.5036435
1353,5.4789095
1354,5.53402
1355,5.766579
1356,6.331388
1357,6.4418983
1358,6.3112707
1359,6.774179
1360,6.8062243
1361,6.8675127
1362,7.2808642
1363,7.293452
1364,7.64646
1365,8.005642
1366,8.540921
1367,9.086977
1368,9.433514
1369,9.223173
1370,9.289663
1371,9.283329
1372,9.397204
1373,9.241604
1374,9.564098
1375,9.775853
1376,9.442169
1377,9.060317
1378,9.0024
1379,9.136605
1380,9.085575
1381,8.818719
1382,8.846776
1383,9.659477
1384,10.45426
1385,10.983006
1386,10.995479
1387,10.972035
1388,11.175731
1389,11.818117
1390,11.752889
1391,11.374207
1392,10.888502
1393,11.230622
1394,11.519622
1395,11.68953
1396,11.355847
1397,11.308222
1398,11.78175
1399,12.698075
1400,12.88958
1401,12.845652
1402,13.086293
1403,13.638804
1404,14.259254
1405,14.054147
1406,13.858366
1407,14.561693
1408,12.740307
1409,12.455008
1410,12.235458
1411,12.690051
1412,13.151091
1413,13.633544
1414,14.010054
1415,14.703516
1416,15.149513
1417,15.534364
1418,15.811325
1419,16.676153
1420,17.152754
1421,17.178926
1422,17.049856
1423,17.579018
1424,18.11598
1425,17.91184
1426,16.732561
1427,16.203217
1428,16.391788
1429,16.865753
1430,16.39561
1431,15.918077
1432,16.026276
1433,16.660318
1434,17.031338
1435,17.286638
1436,17.083803
1437,17.076496
1438,17.736053
1439,18.333475
1440,18.373804
1441,18.209038
1442,18.323383
1443,18.491074
1444,18.666153
1445,19.01423
1446,19.119114
1447,19.117876
1448,19.69071
1449,19.990847
1450,20.58173
1451,21.429985
1452,21.522243
1453,21.245033
1454,20.969902
1455,20.73005
1456,21.029245
1457,21.432129
1458,21.977415
1459,22.364653
1460,22.995628
1461,23.979523
1462,24.293518
1463,23.941746
1464,23.452232
1465,22.604399
1466,22.10289
1467,22.08102
1468,21.964224
1469,22.195332
1470,22.42668
1471,22.78861
1472,23.243828
1473,23.329386
1474,23.47387
1475,23.491657
1476,23.403315
1477,23.273666
1478,23.078228
1479,23.103943
1480,23.098858
1481,22.531132
1482,22.122892
1483,21.970514
1484,21.862598
1485,21.642595
1486,21.044086
1487,20.34512
1488,19.743706
1489,19.45443
1490,19.191668
1491,19.026382
1492,18.905312
1493,18.827244
1494,19.587875
1495,21.099518
1496,19.001398
1497,20.19855
1498,20.99754
1499,21.808863
1500,22.340961
1501,23.142593
1502,24.416235
1503,25.220947
1504,25.850143
1505,26.78587
1506,27.647766
1507,28.374557
1508,28.845257
1509,29.549137
1510,29.535639
1511,30.2299
1512,30.8806
1513,31.070889
1514,31.295898
1515,32.14501
1516,32.49773
1517,32.66453
1518,32.628452
1519,32.398083
1520,32.552692
1521,32.03565
1522,30.780153
1523,30.125149
1524,29.388048
1525,28.452795
1526,28.51483
1527,28.88071
1528,29.183119
1529,28.92225
1530,28.294374
1531,28.219992
1532,27.285389
1533,26.272655
1534,24.846909
1535,23.71719
1536,23.382565
1537,22.919538
1538,22.440126
1539,22.540833
1540,21.58091
1541,20.829477
1542,19.81968
1543,19.262072
1544,18.985119
1545,18.166185
1546,17.88401
1547,17.515388
1548,16.959824
1549,16.39118
1550,16.05179
1551,14.97676
1552,14.28198
1553,14.709669
1554,15.697567
1555,16.164528
1556,17.06362
1557,16.54596
1558,15.8089905
1559,15.967078
1560,14.871821
1561,13.01245
1562,11.88013
1563,10.36983
1564,9.678892
1565,9.2931
1566,8.391643
1567,7.839396
1568,7.839846
1569,8.167838
1570,8.793902
1571,9.034817
1572,8.79931
1573,9.156114
1574,9.874106
1575,9.447557
1576,9.072911
1577,9.36434
1578,9.003037
1579,8.809202
1580,8.788519
1581,8.3603525
1582,8.07062
1583,7.6135354
1584,7.1510496
1585,23.407972
1586,24.386522
1587,24.936003
1588,25.66338
1589,27.648214
1590,28.51089
1591,28.360441
1592,29.407276
1593,30.122368
1594,31.045416
1595,31.926136
1596,31.897316
1597,32.62546
1598,34.0579
1599,34.70587
1600,35.326824
1601,36.501736
1602,37.56099
1603,37.957043
1604,38.001545
1605,38.64439
1606,39.6991
1607,40.474068
1608,40.90368
1609,41.049038
1610,41.747467
1611,42.412632
1612,42.170193
1613,41.811768
1614,41.830475
1615,41.71085
1616,41.627247
1617,40.148575
1618,38.30188
1619,37.48952
1620,36.561687
1621,35.48822
1622,33.65823
1623,32.14181
1624,32.24849
1625,32.5009
1626,31.406311
1627,30.35347
1628,29.570465
1629,28.7455
1630,27.931553
1631,26.35949
1632,24.230694
1633,22.130152
1634,20.164885
1635,19.166542
1636,19.00269
1637,18.486803
1638,18.114838
1639,17.907585
1640,17.863184
1641,18.542498
1642,17.768188
1643,15.990771
1644,15.103287
1645,14.839903
1646,14.503889
1647,13.84091
1648,13.092357
1649,12.308586
1650,11.4495125
1651,10.369032
1652,9.616677
1653,8.297234
1654,7.813197
1655,7.0863614
1656,6.733965
1657,6.631048
1658,6.7638783
1659,6.341232
1660,6.5301113
1661,6.7215185
1662,6.274602
1663,6.382804
1664,6.5499496
1665,6.431502
1666,6.798104
1667,6.632425
1668,6.2317095
1669,6.1966305
1670,5.852977
1671,5.604898
1672,5.460696
1673,5.1486
1674,25.106245
1675,26.018951
1676,26.83027
1677,28.034275
1678,29.196823
1679,30.79131
1680,31.655336
1681,32.151726
1682,32.547874
1683,32.794205
1684,32.639168
1685,32.308117
1686,31.219086
1687,30.745296
1688,30.079094
1689,29.190428
1690,28.003298
1691,27.026169
1692,25.672585
1693,24.603872
1694,23.027317
1695,21.578167
1696,20.309647
1697,19.835817
1698,19.166687
1699,18.878897
1700,18.61286
1701,18.45427
1702,18.431055
1703,18.14077
1704,17.50787
1705,16.555649
1706,16.12621
1707,16.273964
1708,15.880609
1709,14.585233
1710,13.993935
1711,13.69597
1712,13.741129
1713,13.089553
1714,11.737593
1715,10.74953
1716,10.761851
1717,10.2142105
1718,10.087637
1719,10.397927
1720,10.684814
1721,10.939653
1722,10.829304
1723,10.335001
1724,9.724285
1725,8.624512
1726,7.938486
1727,7.658016
1728,7.6550956
1729,7.731541
1730,7.66505
1731,7.7045455
1732,7.730083
1733,7.51955
1734,7.3779135
1735,6.9709306
1736,6.7049336
1737,6.263738
1738,5.897794
1739,5.9884715
1740,5.8199487
1741,5.561295
1742,5.075247
1743,5.361676
1744,5.657141
1745,6.0713677
1746,6.0676036
1747,6.1738105
1748,6.3950276
1749,6.719876
1750,6.3688707
1751,6.556931
1752,6.512029
1753,6.543583
1754,6.6917033
1755,7.322078
1756,7.914399
1757,7.938479
1758,7.709393
1759,7.641095
1760,7.6094213
1761,7.473365
1762,6.7708144
1763,19.237972
1764,19.636599
1765,19.622585
1766,20.082266
1767,20.835012
1768,21.674198
1769,22.324444
1770,23.583246
1771,25.483883
1772,27.00236
1773,27.065454
1774,27.504145
1775,27.767918
1776,28.623163
1777,30.433014
1778,31.277903
1779,31.405233
1780,31.997486
1781,31.578058
1782,31.785023
1783,32.263443
1784,31.631466
1785,30.6165
1786,30.453857
1787,30.790787
1788,32.07841
1789,32.790424
1790,32.27856
1791,31.70914
1792,30.881382
1793,31.85233
1794,31.123438
1795,28.953585
1796,27.562405
1797,27.344707
1798,27.941076
1799,28.4164
1800,26.702234
1801,25.764738
1802,26.099613
1803,26.524887
1804,25.02067
1805,24.207233
1806,23.917797
1807,23.382252
1808,23.027937
1809,22.064167
1810,20.489183
1811,21.119818
1812,20.769184
1813,19.336832
1814,18.62975
1815,18.879492
1816,19.487038
1817,18.8287
1818,18.470062
1819,16.814096
1820,16.220633
1821,16.95073
1822,16.747007
1823,15.121309
1824,14.418391
1825,13.117221
1826,12.528702
1827,12.791478
1828,12.7511425
1829,10.836998
1830,10.9007015
1831,11.256534
1832,12.183697
1833,13.154284
1834,12.425088
1835,10.624365
1836,10.810877
1837,10.604055
1838,9.900313
1839,8.936318
1840,8.164503
1841,7.7202134
